iter	Passed	Remaining
4780	30856	33683
4781	30862	33676
4782	30869	33670
4783	30875	33663
4784	30881	33656
4785	30887	33650
4786	30894	33643
4787	30900	33637
4788	30906	33630
4789	30912	33623
4790	30918	33616
4791	30925	33610
4792	30931	33603
4793	30937	33595
4794	30943	33588
4795	30949	33582
4796	30956	33576
4797	30962	33569
4798	30969	33563
4799	30975	33557
4800	30982	33550
4801	30989	33544
4802	30996	33539
4803	31002	33532
4804	31009	33526
4805	31015	33519
4806	31022	33513
4807	31028	33506
4808	31034	33499
4809	31040	33493
4810	31046	33486
4811	31053	33479
4812	31060	33473
4813	31066	33467
4814	31072	33460
4815	31078	33453
4816	31085	33446
4817	31092	33441
4818	31099	33435
4819	31105	33428
4820	31111	33422
4821	31118	33415
4822	31124	33409
4823	31130	33402
4824	31136	33395
4825	31143	33388
4826	31149	33382
4827	31155	33375
4828	31161	33368
4829	31167	33361
4830	31174	33355
4831	31180	33348
4832	31187	33342
4833	31192	33335
4834	31199	33329
4835	31205	33322
4836	31212	33315
4837	31219	33309
4838	31224	33302
4839	31230	33295
4840	31237	33289
4841	31244	33283
4842	31252	33278
4843	31258	33272
4844	31265	33265
4845	31272	33259
4846	31278	33252
4847	31284	33246
4848	31290	33239
4849	31297	33233
4850	31303	33226
4851	31309	33219
4852	31316	33213
4853	31323	33207
4854	31330	33201
4855	31337	33195
4856	31344	33190
4857	31350	33183
4858	31357	33177
4859	31363	33170
4860	31368	33162
4861	31375	33156
4862	31381	33149
4863	31387	33142
4864	31393	33135
4865	31399	33129
4866	31406	33122
4867	31412	33116
4868	31418	33109
4869	31424	33102
4870	31431	33096
4871	31437	33089
4872	31444	33083
4873	31450	33076
4874	31455	33069
4875	31462	33062
4876	31468	33055
4877	31474	33049
4878	31480	33042
4879	31486	33035
4880	31492	33028
4881	31498	33021
4882	31504	33014
4883	31510	33007
4884	31516	33000
4885	31523	32994
4886	31529	32987
4887	31535	32980
4888	31541	32974
4889	31548	32967
4890	31554	32960
4891	31560	32954
4892	31566	32947
4893	31573	32940
4894	31579	32934
4895	31585	32927
4896	31591	32920
4897	31597	32913
4898	31603	32906
4899	31609	32899
4900	31616	32893
4901	31622	32886
4902	31627	32879
4903	31633	32872
4904	31640	32866
4905	31646	32859
4906	31653	32852
4907	31658	32845
4908	31664	32838
4909	31670	32831
4910	31676	32825
4911	31683	32818
4912	31688	32811
4913	31694	32804
4914	31700	32797
4915	31707	32791
4916	31714	32784
4917	31721	32779
4918	31727	32772
4919	31735	32767
4920	31741	32761
4921	31747	32754
4922	31753	32747
4923	31760	32740
4924	31766	32734
4925	31773	32728
4926	31779	32721
4927	31785	32714
4928	31790	32706
4929	31797	32700
4930	31803	32693
4931	31809	32686
4932	31815	32679
4933	31821	32673
4934	31827	32665
4935	31833	32659
4936	31840	32652
4937	31846	32646
4938	31852	32639
4939	31858	32632
4940	31864	32625
4941	31870	32619
4942	31876	32612
4943	31883	32605
4944	31888	32598
4945	31894	32590
4946	31900	32584
4947	31907	32578
4948	31914	32572
4949	31920	32565
4950	31927	32559
4951	31933	32552
4952	31939	32546
4953	31946	32539
4954	31952	32533
4955	31958	32526
4956	31965	32519
4957	31971	32513
4958	31977	32506
4959	31984	32500
4960	31991	32494
4961	31998	32488
4962	32004	32482
4963	32011	32476
4964	32018	32469
4965	32024	32462
4966	32030	32456
4967	32037	32450
4968	32043	32443
4969	32050	32437
4970	32057	32431
4971	32064	32425
4972	32070	32419
4973	32077	32413
4974	32083	32406
4975	32089	32399
4976	32096	32392
4977	32102	32386
4978	32108	32379
4979	32115	32372
4980	32121	32366
4981	32127	32359
4982	32133	32352
4983	32139	32345
4984	32145	32338
4985	32151	32331
4986	32157	32325
4987	32164	32318
4988	32170	32312
4989	32176	32305
4990	32182	32298
4991	32189	32292
4992	32195	32286
4993	32202	32279
4994	32208	32273
4995	32214	32265
4996	32220	32258
4997	32226	32252
4998	32234	32246
4999	32240	32240
5000	32247	32234
5001	32253	32227
5002	32260	32221
5003	32266	32214
5004	32272	32208
5005	32279	32202
5006	32285	32195
5007	32291	32188
5008	32297	32181
5009	32303	32174
5010	32309	32168
5011	32315	32161
5012	32322	32154
5013	32329	32148
5014	32336	32143
5015	32341	32135
5016	32348	32129
5017	32355	32123
5018	32361	32116
5019	32368	32110
5020	32373	32102
5021	32380	32096
5022	32386	32090
5023	32392	32083
5024	32398	32076
5025	32405	32070
5026	32411	32063
5027	32417	32056
5028	32423	32049
5029	32429	32042
5030	32436	32036
5031	32442	32029
5032	32447	32022
5033	32454	32016
5034	32461	32009
5035	32467	32003
5036	32473	31996
5037	32479	31989
5038	32486	31983
5039	32492	31977
5040	32498	31970
5041	32504	31962
5042	32510	31956
5043	32517	31950
5044	32523	31943
5045	32530	31937
5046	32537	31931
5047	32543	31924
5048	32549	31917
5049	32555	31911
5050	32561	31904
5051	32567	31897
5052	32573	31890
5053	32580	31884
5054	32586	31877
5055	32592	31870
5056	32598	31863
5057	32604	31857
5058	32610	31849
5059	32616	31843
5060	32622	31836
5061	32628	31829
5062	32634	31822
5063	32640	31815
5064	32647	31809
5065	32654	31803
5066	32660	31797
5067	32666	31790
5068	32672	31783
5069	32679	31776
5070	32685	31769
5071	32691	31763
5072	32697	31756
5073	32704	31750
5074	32710	31743
5075	32716	31737
5076	32723	31730
5077	32729	31723
5078	32734	31716
5079	32740	31709
5080	32747	31703
5081	32753	31696
5082	32759	31689
5083	32765	31682
5084	32771	31675
5085	32778	31669
5086	32784	31662
5087	32790	31656
5088	32797	31649
5089	32803	31643
5090	32809	31636
5091	32815	31629
5092	32822	31623
5093	32827	31616
5094	32834	31609
5095	32840	31603
5096	32847	31597
5097	32853	31590
5098	32860	31584
5099	32866	31577
5100	32872	31570
5101	32879	31564
5102	32884	31557
5103	32890	31550
5104	32896	31543
5105	32902	31536
5106	32909	31530
5107	32915	31523
5108	32921	31517
5109	32928	31510
5110	32935	31504
5111	32942	31498
5112	32949	31492
5113	32956	31487
5114	32964	31482
5115	32971	31476
5116	32978	31470
5117	32985	31464
5118	32991	31457
5119	32997	31450
5120	33004	31444
5121	33010	31437
5122	33016	31430
5123	33023	31424
5124	33029	31418
5125	33036	31412
5126	33042	31405
5127	33048	31398
5128	33055	31392
5129	33061	31386
5130	33068	31379
5131	33074	31373
5132	33080	31366
5133	33086	31359
5134	33092	31352
5135	33099	31346
5136	33106	31340
5137	33112	31333
5138	33119	31327
5139	33125	31320
5140	33131	31313
5141	33137	31307
5142	33143	31300
5143	33149	31293
5144	33155	31286
5145	33162	31280
5146	33168	31273
5147	33174	31266
5148	33180	31259
5149	33186	31253
5150	33192	31246
5151	33199	31240
5152	33205	31233
5153	33211	31227
5154	33218	31220
5155	33224	31213
5156	33231	31207
5157	33237	31200
5158	33243	31193
5159	33248	31186
5160	33255	31180
5161	33261	31173
5162	33268	31167
5163	33274	31160
5164	33280	31154
5165	33287	31148
5166	33293	31141
5167	33299	31134
5168	33305	31127
5169	33311	31120
5170	33317	31113
5171	33323	31106
5172	33330	31101
5173	33337	31095
5174	33343	31088
5175	33349	31081
5176	33355	31074
5177	33361	31068
5178	33367	31061
5179	33373	31054
5180	33380	31047
5181	33386	31041
5182	33393	31035
5183	33399	31028
5184	33405	31021
5185	33411	31014
5186	33417	31008
5187	33423	31001
5188	33429	30994
5189	33436	30988
5190	33442	30981
5191	33448	30974
5192	33454	30967
5193	33460	30961
5194	33466	30954
5195	33473	30947
5196	33479	30941
5197	33485	30934
5198	33492	30928
5199	33497	30921
5200	33504	30914
5201	33510	30907
5202	33516	30901
5203	33522	30894
5204	33528	30887
5205	33534	30880
5206	33540	30874
5207	33546	30867
5208	33552	30860
5209	33559	30853
5210	33565	30846
5211	33571	30840
5212	33577	30833
5213	33583	30826
5214	33590	30820
5215	33596	30813
5216	33602	30806
5217	33608	30800
5218	33614	30793
5219	33621	30787
5220	33627	30780
5221	33633	30773
5222	33639	30766
5223	33645	30759
5224	33651	30753
5225	33658	30747
5226	33664	30740
5227	33671	30734
5228	33678	30728
5229	33686	30723
5230	33692	30716
5231	33699	30710
5232	33704	30703
5233	33711	30697
5234	33718	30691
5235	33725	30685
5236	33731	30678
5237	33737	30671
5238	33743	30664
5239	33750	30658
5240	33756	30651
5241	33762	30645
5242	33768	30637
5243	33773	30630
5244	33780	30624
5245	33787	30618
5246	33793	30612
5247	33799	30605
5248	33805	30598
5249	33812	30591
5250	33818	30585
5251	33824	30578
5252	33830	30571
5253	33836	30564
5254	33842	30557
5255	33848	30551
5256	33854	30544
5257	33860	30537
5258	33866	30531
5259	33872	30524
5260	33878	30517
5261	33884	30510
5262	33891	30504
5263	33897	30497
5264	33903	30490
5265	33910	30484
5266	33918	30479
5267	33924	30472
5268	33931	30466
5269	33937	30459
5270	33943	30453
5271	33950	30447
5272	33957	30441
5273	33963	30434
5274	33970	30428
5275	33976	30422
5276	33983	30416
5277	33990	30409
5278	33997	30403
5279	34003	30397
5280	34009	30390
5281	34017	30384
5282	34023	30378
5283	34030	30372
5284	34036	30365
5285	34043	30359
5286	34050	30353
5287	34057	30347
5288	34063	30340
5289	34070	30334
5290	34077	30329
5291	34084	30322
5292	34090	30316
5293	34096	30309
5294	34102	30302
5295	34109	30296
5296	34115	30289
5297	34121	30283
5298	34128	30276
5299	34134	30270
5300	34140	30263
5301	34147	30257
5302	34153	30250
5303	34159	30243
5304	34166	30237
5305	34172	30231
5306	34179	30224
5307	34185	30218
5308	34192	30211
5309	34198	30205
5310	34205	30199
5311	34212	30193
5312	34218	30186
5313	34224	30180
5314	34231	30173
5315	34237	30167
5316	34244	30161
5317	34250	30154
5318	34256	30147
5319	34263	30141
5320	34269	30134
5321	34275	30127
5322	34282	30121
5323	34289	30115
5324	34295	30108
5325	34301	30102
5326	34307	30095
5327	34313	30088
5328	34319	30082
5329	34326	30075
5330	34333	30069
5331	34340	30063
5332	34347	30057
5333	34353	30051
5334	34360	30045
5335	34366	30038
5336	34372	30032
5337	34379	30025
5338	34385	30018
5339	34391	30012
5340	34397	30004
5341	34403	29998
5342	34410	29992
5343	34416	29985
5344	34422	29978
5345	34428	29971
5346	34435	29965
5347	34440	29958
5348	34447	29952
5349	34453	29945
5350	34459	29938
5351	34465	29932
5352	34471	29925
5353	34477	29918
5354	34483	29911
5355	34489	29904
5356	34496	29898
5357	34502	29891
5358	34509	29885
5359	34515	29879
5360	34521	29872
5361	34527	29865
5362	34534	29859
5363	34540	29852
5364	34546	29846
5365	34552	29839
5366	34558	29832
5367	34565	29826
5368	34571	29819
5369	34577	29812
5370	34583	29806
5371	34590	29799
5372	34596	29793
5373	34602	29786
5374	34609	29780
5375	34615	29773
5376	34621	29766
5377	34628	29760
5378	34634	29753
5379	34639	29746
5380	34645	29739
5381	34651	29732
5382	34657	29725
5383	34664	29719
5384	34671	29713
5385	34678	29707
5386	34685	29701
5387	34692	29695
5388	34698	29689
5389	34704	29682
5390	34712	29676
5391	34718	29670
5392	34725	29664
5393	34731	29657
5394	34738	29651
5395	34743	29644
5396	34750	29637
5397	34756	29631
5398	34762	29624
5399	34769	29618
5400	34776	29612
5401	34782	29605
5402	34788	29599
5403	34795	29592
5404	34801	29586
5405	34807	29579
5406	34814	29573
5407	34820	29566
5408	34827	29560
5409	34833	29553
5410	34839	29546
5411	34846	29540
5412	34852	29534
5413	34859	29528
5414	34866	29522
5415	34872	29515
5416	34878	29508
5417	34885	29502
5418	34892	29496
5419	34899	29490
5420	34906	29484
5421	34914	29479
5422	34920	29472
5423	34926	29466
5424	34932	29459
5425	34939	29453
5426	34946	29447
5427	34953	29441
5428	34959	29434
5429	34965	29427
5430	34971	29420
5431	34977	29414
5432	34985	29408
5433	34993	29403
5434	35000	29398
5435	35007	29391
5436	35013	29385
5437	35020	29379
5438	35027	29372
5439	35033	29366
5440	35040	29360
5441	35046	29353
5442	35054	29348
5443	35060	29341
5444	35067	29335
5445	35073	29328
5446	35079	29321
5447	35086	29315
5448	35092	29309
5449	35098	29302
5450	35104	29295
5451	35110	29289
5452	35117	29282
5453	35123	29276
5454	35130	29269
5455	35136	29263
5456	35143	29257
5457	35150	29250
5458	35156	29244
5459	35162	29237
5460	35169	29231
5461	35175	29225
5462	35182	29219
5463	35189	29212
5464	35195	29206
5465	35201	29199
5466	35208	29193
5467	35214	29186
5468	35220	29180
5469	35227	29173
5470	35233	29166
5471	35239	29160
5472	35246	29154
5473	35252	29147
5474	35259	29141
5475	35265	29134
5476	35270	29127
5477	35278	29121
5478	35284	29114
5479	35290	29108
5480	35297	29102
5481	35304	29095
5482	35310	29089
5483	35317	29083
5484	35324	29077
5485	35330	29070
5486	35337	29064
5487	35344	29058
5488	35351	29052
5489	35357	29046
5490	35364	29039
5491	35370	29033
5492	35376	29026
5493	35383	29020
5494	35389	29013
5495	35395	29006
5496	35402	29000
5497	35408	28993
5498	35414	28987
5499	35420	28980
5500	35426	28973
5501	35433	28967
5502	35440	28961
5503	35447	28955
5504	35453	28948
5505	35459	28942
5506	35466	28935
5507	35472	28929
5508	35479	28923
5509	35485	28916
5510	35491	28909
5511	35498	28903
5512	35505	28897
5513	35511	28891
5514	35517	28884
5515	35524	28877
5516	35530	28871
5517	35537	28865
5518	35543	28858
5519	35549	28851
5520	35555	28845
5521	35561	28838
5522	35568	28831
5523	35574	28825
5524	35580	28818
5525	35586	28812
5526	35593	28805
5527	35601	28800
5528	35607	28793
5529	35613	28787
5530	35620	28780
5531	35626	28773
5532	35632	28767
5533	35638	28760
5534	35644	28754
5535	35651	28747
5536	35657	28741
5537	35664	28735
5538	35671	28728
5539	35677	28722
5540	35684	28716
5541	35690	28709
5542	35697	28703
5543	35703	28696
5544	35709	28690
5545	35715	28683
5546	35722	28676
5547	35729	28670
5548	35735	28664
5549	35742	28658
5550	35748	28651
5551	35755	28645
5552	35761	28638
5553	35768	28632
5554	35774	28626
5555	35780	28619
5556	35786	28612
5557	35792	28605
5558	35799	28599
5559	35806	28593
5560	35812	28586
5561	35818	28579
5562	35824	28573
5563	35831	28567
5564	35837	28560
5565	35843	28553
5566	35849	28546
5567	35855	28540
5568	35861	28533
5569	35867	28526
5570	35873	28519
5571	35880	28513
5572	35886	28506
5573	35892	28500
5574	35899	28494
5575	35905	28487
5576	35912	28481
5577	35918	28475
5578	35925	28468
5579	35932	28462
5580	35938	28456
5581	35945	28449
5582	35951	28443
5583	35959	28437
5584	35966	28431
5585	35972	28425
5586	35979	28419
5587	35986	28412
5588	35992	28406
5589	35999	28400
5590	36005	28393
5591	36012	28387
5592	36018	28380
5593	36024	28374
5594	36031	28368
5595	36037	28361
5596	36044	28355
5597	36050	28348
5598	36056	28341
5599	36062	28334
5600	36068	28328
5601	36075	28321
5602	36081	28315
5603	36087	28308
5604	36093	28301
5605	36100	28295
5606	36106	28288
5607	36112	28282
5608	36118	28275
5609	36125	28268
5610	36131	28262
5611	36137	28255
5612	36143	28248
5613	36149	28242
5614	36156	28236
5615	36163	28229
5616	36170	28223
5617	36177	28218
5618	36184	28212
5619	36190	28205
5620	36197	28199
5621	36203	28192
5622	36209	28185
5623	36216	28179
5624	36222	28173
5625	36228	28166
5626	36234	28159
5627	36240	28152
5628	36246	28145
5629	36252	28139
5630	36258	28132
5631	36265	28126
5632	36271	28119
5633	36278	28113
5634	36284	28107
5635	36292	28101
5636	36299	28095
5637	36306	28089
5638	36312	28082
5639	36319	28077
5640	36326	28070
5641	36333	28064
5642	36340	28058
5643	36346	28052
5644	36353	28045
5645	36358	28038
5646	36364	28031
5647	36370	28025
5648	36376	28018
5649	36383	28012
5650	36389	28005
5651	36395	27998
5652	36403	27992
5653	36409	27986
5654	36415	27979
5655	36421	27973
5656	36427	27966
5657	36433	27959
5658	36439	27952
5659	36446	27946
5660	36452	27940
5661	36458	27933
5662	36465	27926
5663	36471	27920
5664	36478	27913
5665	36484	27907
5666	36490	27900
5667	36496	27894
5668	36502	27887
5669	36509	27881
5670	36515	27874
5671	36521	27867
5672	36527	27860
5673	36533	27854
5674	36539	27847
5675	36546	27841
5676	36552	27834
5677	36558	27827
5678	36564	27820
5679	36570	27814
5680	36578	27809
5681	36585	27803
5682	36591	27796
5683	36598	27789
5684	36604	27783
5685	36611	27777
5686	36617	27770
5687	36623	27763
5688	36629	27757
5689	36635	27750
5690	36642	27744
5691	36649	27737
5692	36655	27731
5693	36662	27725
5694	36668	27718
5695	36675	27712
5696	36681	27705
5697	36688	27699
5698	36694	27692
5699	36700	27686
5700	36707	27680
5701	36713	27673
5702	36719	27667
5703	36725	27660
5704	36732	27653
5705	36738	27647
5706	36745	27641
5707	36751	27634
5708	36757	27627
5709	36763	27620
5710	36769	27614
5711	36776	27608
5712	36782	27601
5713	36789	27595
5714	36795	27588
5715	36801	27581
5716	36807	27575
5717	36813	27568
5718	36820	27561
5719	36826	27555
5720	36832	27548
5721	36838	27542
5722	36844	27535
5723	36851	27528
5724	36856	27522
5725	36863	27515
5726	36870	27509
5727	36876	27502
5728	36882	27496
5729	36889	27489
5730	36895	27483
5731	36902	27477
5732	36909	27470
5733	36915	27464
5734	36922	27458
5735	36928	27451
5736	36935	27446
5737	36941	27439
5738	36948	27432
5739	36954	27426
5740	36960	27419
5741	36967	27413
5742	36973	27406
5743	36980	27400
5744	36986	27393
5745	36992	27387
5746	36999	27380
5747	37005	27374
5748	37012	27368
5749	37018	27361
5750	37024	27354
5751	37031	27348
5752	37037	27342
5753	37044	27335
5754	37051	27330
5755	37059	27324
5756	37065	27318
5757	37072	27311
5758	37079	27305
5759	37086	27299
5760	37092	27293
5761	37099	27287
5762	37106	27280
5763	37112	27274
5764	37118	27267
5765	37124	27260
5766	37130	27253
5767	37137	27247
5768	37143	27241
5769	37150	27234
5770	37156	27228
5771	37163	27222
5772	37170	27216
5773	37176	27209
5774	37182	27203
5775	37188	27196
5776	37195	27189
5777	37202	27183
5778	37208	27177
5779	37215	27171
5780	37221	27164
5781	37228	27158
5782	37235	27152
5783	37241	27145
5784	37248	27139
5785	37254	27132
5786	37261	27126
5787	37267	27120
5788	37274	27114
5789	37281	27107
5790	37288	27101
5791	37295	27095
5792	37301	27089
5793	37307	27082
5794	37313	27075
5795	37321	27070
5796	37329	27064
5797	37335	27058
5798	37343	27052
5799	37349	27046
5800	37355	27039
5801	37361	27033
5802	37368	27026
5803	37374	27019
5804	37381	27013
5805	37387	27007
5806	37393	27000
5807	37399	26993
5808	37405	26987
5809	37412	26980
5810	37418	26974
5811	37425	26967
5812	37431	26960
5813	37436	26953
5814	37443	26947
5815	37448	26940
5816	37455	26934
5817	37461	26927
5818	37467	26920
5819	37473	26914
5820	37480	26907
5821	37486	26901
5822	37493	26895
5823	37499	26888
5824	37506	26882
5825	37512	26875
5826	37518	26868
5827	37525	26862
5828	37531	26855
5829	37537	26849
5830	37543	26842
5831	37549	26835
5832	37555	26828
5833	37561	26822
5834	37571	26818
5835	37582	26815
5836	37589	26809
5837	37596	26803
5838	37602	26796
5839	37608	26789
5840	37615	26783
5841	37622	26777
5842	37629	26771
5843	37636	26765
5844	37642	26759
5845	37649	26752
5846	37656	26746
5847	37662	26739
5848	37669	26733
5849	37675	26727
5850	37681	26720
5851	37688	26714
5852	37696	26708
5853	37702	26702
5854	37709	26695
5855	37716	26689
5856	37722	26683
5857	37729	26677
5858	37736	26670
5859	37743	26664
5860	37749	26658
5861	37756	26652
5862	37763	26646
5863	37769	26639
5864	37776	26633
5865	37783	26627
5866	37790	26621
5867	37797	26615
5868	37804	26609
5869	37811	26603
5870	37817	26596
5871	37824	26590
5872	37830	26584
5873	37837	26577
5874	37844	26571
5875	37851	26565
5876	37858	26559
5877	37865	26553
5878	37872	26547
5879	37880	26542
5880	37888	26536
5881	37895	26530
5882	37902	26524
5883	37909	26518
5884	37917	26512
5885	37923	26506
5886	37930	26500
5887	37937	26494
5888	37944	26488
5889	37951	26482
5890	37958	26476
5891	37965	26470
5892	37971	26463
5893	37978	26457
5894	37984	26450
5895	37991	26444
5896	37997	26437
5897	38003	26431
5898	38009	26424
5899	38016	26418
5900	38023	26412
5901	38029	26405
5902	38035	26398
5903	38042	26392
5904	38049	26386
5905	38055	26380
5906	38061	26373
5907	38068	26366
5908	38074	26360
5909	38080	26353
5910	38087	26347
5911	38093	26341
5912	38100	26334
5913	38107	26328
5914	38113	26322
5915	38121	26316
5916	38127	26309
5917	38134	26303
5918	38141	26297
5919	38148	26291
5920	38155	26285
5921	38161	26279
5922	38169	26273
5923	38176	26267
5924	38182	26260
5925	38189	26254
5926	38195	26247
5927	38201	26241
5928	38208	26234
5929	38214	26228
5930	38220	26221
5931	38227	26215
5932	38233	26208
5933	38239	26201
5934	38245	26195
5935	38252	26188
5936	38258	26182
5937	38264	26175
5938	38270	26168
5939	38276	26162
5940	38282	26155
5941	38288	26148
5942	38294	26141
5943	38301	26135
5944	38307	26128
5945	38313	26122
5946	38321	26116
5947	38327	26110
5948	38334	26104
5949	38341	26097
5950	38347	26090
5951	38353	26084
5952	38359	26077
5953	38365	26071
5954	38371	26064
5955	38377	26057
5956	38383	26051
5957	38390	26044
5958	38397	26038
5959	38403	26031
5960	38409	26025
5961	38416	26019
5962	38422	26012
5963	38428	26005
5964	38434	25998
5965	38440	25992
5966	38447	25985
5967	38453	25979
5968	38459	25972
5969	38466	25966
5970	38472	25960
5971	38479	25953
5972	38485	25946
5973	38491	25940
5974	38498	25934
5975	38504	25927
5976	38510	25920
5977	38516	25914
5978	38522	25907
5979	38529	25900
5980	38535	25894
5981	38541	25887
5982	38547	25880
5983	38553	25873
5984	38560	25867
5985	38566	25861
5986	38572	25854
5987	38578	25847
5988	38583	25840
5989	38590	25834
5990	38596	25827
5991	38602	25821
5992	38609	25814
5993	38616	25808
5994	38622	25801
5995	38629	25795
5996	38635	25789
5997	38641	25782
5998	38648	25776
5999	38654	25769
6000	38661	25763
6001	38667	25757
6002	38673	25750
6003	38679	25743
6004	38686	25737
6005	38692	25730
6006	38697	25723
6007	38703	25716
6008	38709	25709
6009	38715	25702
6010	38721	25696
6011	38727	25689
6012	38734	25683
6013	38739	25676
6014	38746	25669
6015	38752	25662
6016	38758	25656
6017	38764	25649
6018	38770	25643
6019	38777	25636
6020	38782	25629
6021	38789	25623
6022	38795	25616
6023	38802	25610
6024	38808	25603
6025	38814	25597
6026	38821	25591
6027	38827	25584
6028	38834	25578
6029	38841	25572
6030	38847	25565
6031	38855	25559
6032	38862	25553
6033	38869	25547
6034	38876	25541
6035	38883	25535
6036	38890	25529
6037	38896	25522
6038	38902	25516
6039	38908	25509
6040	38915	25503
6041	38920	25496
6042	38927	25489
6043	38933	25483
6044	38939	25476
6045	38946	25470
6046	38952	25463
6047	38958	25457
6048	38965	25450
6049	38971	25444
6050	38977	25437
6051	38983	25430
6052	38989	25424
6053	38996	25417
6054	39002	25410
6055	39008	25404
6056	39015	25398
6057	39021	25391
6058	39027	25384
6059	39034	25378
6060	39040	25372
6061	39047	25366
6062	39053	25359
6063	39059	25352
6064	39065	25345
6065	39070	25338
6066	39076	25331
6067	39083	25325
6068	39089	25318
6069	39095	25312
6070	39102	25306
6071	39108	25299
6072	39115	25293
6073	39122	25287
6074	39128	25280
6075	39134	25274
6076	39141	25267
6077	39147	25261
6078	39154	25254
6079	39160	25247
6080	39166	25241
6081	39172	25234
6082	39178	25228
6083	39184	25221
6084	39191	25215
6085	39196	25208
6086	39202	25201
6087	39209	25194
6088	39215	25188
6089	39221	25181
6090	39227	25175
6091	39233	25168
6092	39239	25161
6093	39245	25154
6094	39251	25148
6095	39257	25141
6096	39263	25134
6097	39269	25127
6098	39275	25121
6099	39281	25114
6100	39287	25107
6101	39293	25101
6102	39300	25094
6103	39306	25087
6104	39313	25081
6105	39319	25075
6106	39325	25068
6107	39332	25062
6108	39338	25055
6109	39345	25049
6110	39351	25043
6111	39358	25036
6112	39364	25030
6113	39371	25023
6114	39377	25017
6115	39384	25011
6116	39391	25005
6117	39397	24998
6118	39403	24991
6119	39410	24985
6120	39416	24978
6121	39422	24972
6122	39428	24965
6123	39434	24959
6124	39441	24952
6125	39447	24946
6126	39453	24939
6127	39460	24933
6128	39466	24926
6129	39472	24920
6130	39479	24913
6131	39486	24907
6132	39492	24900
6133	39498	24894
6134	39505	24888
6135	39511	24881
6136	39517	24874
6137	39523	24868
6138	39530	24862
6139	39537	24855
6140	39543	24849
6141	39550	24842
6142	39556	24836
6143	39562	24829
6144	39568	24823
6145	39574	24816
6146	39580	24809
6147	39587	24803
6148	39594	24797
6149	39601	24790
6150	39607	24784
6151	39613	24777
6152	39619	24771
6153	39626	24764
6154	39633	24758
6155	39639	24752
6156	39646	24745
6157	39652	24739
6158	39658	24732
6159	39665	24726
6160	39672	24720
6161	39678	24713
6162	39685	24707
6163	39691	24701
6164	39698	24695
6165	39705	24688
6166	39711	24681
6167	39717	24675
6168	39724	24668
6169	39730	24662
6170	39738	24656
6171	39744	24650
6172	39751	24644
6173	39757	24637
6174	39764	24631
6175	39771	24625
6176	39777	24618
6177	39783	24612
6178	39789	24605
6179	39796	24599
6180	39803	24592
6181	39809	24586
6182	39815	24579
6183	39822	24573
6184	39829	24567
6185	39836	24561
6186	39842	24554
6187	39849	24548
6188	39856	24542
6189	39863	24536
6190	39870	24530
6191	39876	24523
6192	39883	24517
6193	39889	24510
6194	39895	24503
6195	39900	24496
6196	39906	24490
6197	39913	24483
6198	39920	24477
6199	39926	24471
6200	39933	24464
6201	39939	24458
6202	39945	24451
6203	39951	24444
6204	39958	24438
6205	39965	24432
6206	39971	24425
6207	39977	24419
6208	39983	24412
6209	39990	24406
6210	39996	24399
6211	40003	24393
6212	40009	24386
6213	40015	24380
6214	40022	24373
6215	40028	24367
6216	40035	24361
6217	40042	24355
6218	40048	24348
6219	40055	24342
6220	40061	24335
6221	40068	24329
6222	40074	24322
6223	40080	24316
6224	40086	24309
6225	40093	24303
6226	40100	24297
6227	40106	24290
6228	40113	24284
6229	40119	24277
6230	40126	24271
6231	40133	24265
6232	40139	24258
6233	40146	24252
6234	40152	24246
6235	40158	24239
6236	40164	24232
6237	40170	24225
6238	40176	24219
6239	40182	24212
6240	40189	24206
6241	40195	24199
6242	40201	24192
6243	40207	24186
6244	40213	24179
6245	40219	24173
6246	40225	24166
6247	40231	24159
6248	40237	24152
6249	40243	24146
6250	40250	24139
6251	40257	24133
6252	40263	24127
6253	40269	24120
6254	40276	24114
6255	40282	24107
6256	40288	24101
6257	40295	24094
6258	40301	24088
6259	40307	24081
6260	40314	24075
6261	40321	24069
6262	40327	24062
6263	40334	24056
6264	40340	24049
6265	40345	24042
6266	40351	24036
6267	40358	24029
6268	40365	24023
6269	40371	24016
6270	40376	24009
6271	40383	24003
6272	40389	23996
6273	40394	23989
6274	40401	23983
6275	40407	23976
6276	40413	23969
6277	40419	23963
6278	40425	23956
6279	40432	23950
6280	40438	23943
6281	40444	23937
6282	40451	23930
6283	40457	23924
6284	40463	23917
6285	40469	23910
6286	40475	23904
6287	40482	23897
6288	40488	23891
6289	40494	23884
6290	40501	23878
6291	40507	23871
6292	40513	23865
6293	40520	23858
6294	40526	23852
6295	40532	23845
6296	40538	23839
6297	40545	23832
6298	40551	23826
6299	40558	23819
6300	40564	23813
6301	40571	23807
6302	40578	23801
6303	40586	23795
6304	40592	23789
6305	40599	23782
6306	40606	23776
6307	40612	23770
6308	40619	23763
6309	40626	23757
6310	40632	23751
6311	40638	23744
6312	40645	23738
6313	40651	23731
6314	40658	23725
6315	40664	23718
6316	40670	23712
6317	40677	23705
6318	40683	23699
6319	40689	23692
6320	40695	23685
6321	40701	23679
6322	40708	23673
6323	40714	23666
6324	40720	23659
6325	40726	23652
6326	40731	23646
6327	40738	23639
6328	40744	23632
6329	40750	23626
6330	40756	23619
6331	40761	23612
6332	40767	23605
6333	40774	23599
