iter	Logloss
4340	0.5609807621
4341	0.5609731339
4342	0.560964418
4343	0.5609558521
4344	0.560946943
4345	0.5609410547
4346	0.5609347129
4347	0.5609260787
4348	0.5609169901
4349	0.5609085359
4350	0.5609000611
4351	0.5608917882
4352	0.560884763
4353	0.5608757904
4354	0.5608633549
4355	0.5608529748
4356	0.5608449501
4357	0.5608361505
4358	0.5608278078
4359	0.5608159776
4360	0.5608090289
4361	0.5608040136
4362	0.5607954097
4363	0.5607878017
4364	0.5607807451
4365	0.5607715339
4366	0.5607635508
4367	0.5607562212
4368	0.5607481529
4369	0.5607399128
4370	0.5607307474
4371	0.5607220077
4372	0.5607134256
4373	0.560704623
4374	0.5606946399
4375	0.5606859598
4376	0.560679677
4377	0.5606711824
4378	0.5606637727
4379	0.560657765
4380	0.5606499726
4381	0.5606415682
4382	0.5606314297
4383	0.5606227208
4384	0.5606137816
4385	0.5606039417
4386	0.5605945094
4387	0.5605833411
4388	0.5605775332
4389	0.5605701928
4390	0.56056327
4391	0.5605537256
4392	0.5605452058
4393	0.5605370516
4394	0.5605280597
4395	0.5605208711
4396	0.5605144877
4397	0.5605051215
4398	0.5604960945
4399	0.5604888768
4400	0.5604815164
4401	0.5604729534
4402	0.56046576
4403	0.560455462
4404	0.5604478298
4405	0.5604391931
4406	0.5604313509
4407	0.5604231464
4408	0.5604179029
4409	0.5604094334
4410	0.56040117
4411	0.5603952796
4412	0.5603863704
4413	0.560378573
4414	0.5603696303
4415	0.5603624155
4416	0.5603533281
4417	0.5603466266
4418	0.5603381064
4419	0.5603318379
4420	0.5603195337
4421	0.5603124251
4422	0.560303855
4423	0.5602953023
4424	0.5602883708
4425	0.5602810368
4426	0.5602730286
4427	0.5602629633
4428	0.5602553677
4429	0.5602478924
4430	0.56023998
4431	0.5602313916
4432	0.560222487
4433	0.56021537
4434	0.5602043234
4435	0.5601963382
4436	0.5601908812
4437	0.5601814493
4438	0.5601771329
4439	0.56016906
4440	0.5601586458
4441	0.56015125
4442	0.5601436298
4443	0.5601361237
4444	0.5601296554
4445	0.5601193739
4446	0.5601115373
4447	0.560100499
4448	0.5600926836
4449	0.5600859969
4450	0.560077359
4451	0.5600701796
4452	0.5600587268
4453	0.560050404
4454	0.5600448199
4455	0.5600372874
4456	0.5600270729
4457	0.560015993
4458	0.5600094976
4459	0.5600024249
4460	0.5599935708
4461	0.5599866099
4462	0.5599776359
4463	0.5599668802
4464	0.5599594122
4465	0.559951472
4466	0.5599445315
4467	0.5599353349
4468	0.5599273105
4469	0.5599183618
4470	0.5599125417
4471	0.5599038713
4472	0.5598973477
4473	0.5598885149
4474	0.559879985
4475	0.5598720782
4476	0.5598595282
4477	0.5598533121
4478	0.559845719
4479	0.5598377655
4480	0.5598276518
4481	0.5598215594
4482	0.5598136696
4483	0.5598069046
4484	0.5597998962
4485	0.5597903261
4486	0.5597845841
4487	0.5597746457
4488	0.5597683516
4489	0.5597596528
4490	0.5597540464
4491	0.5597450444
4492	0.5597378809
4493	0.5597311432
4494	0.5597240328
4495	0.559715184
4496	0.5597082056
4497	0.5597013949
4498	0.5596942843
4499	0.5596864989
4500	0.5596781454
4501	0.5596693953
4502	0.5596609546
4503	0.5596527461
4504	0.5596452781
4505	0.5596387317
4506	0.559630622
4507	0.5596244061
4508	0.5596187363
4509	0.5596103091
4510	0.5596011749
4511	0.5595915165
4512	0.5595814606
4513	0.5595728219
4514	0.5595636939
4515	0.5595568111
4516	0.5595479973
4517	0.5595398938
4518	0.5595330006
4519	0.5595248597
4520	0.5595133725
4521	0.5595068126
4522	0.5595005315
4523	0.5594925912
4524	0.5594852545
4525	0.5594773666
4526	0.5594694103
4527	0.5594621705
4528	0.5594522324
4529	0.5594430539
4530	0.5594342998
4531	0.5594269155
4532	0.5594184729
4533	0.5594084561
4534	0.5594005673
4535	0.5593885581
4536	0.5593824412
4537	0.5593731219
4538	0.5593661797
4539	0.559358069
4540	0.5593473041
4541	0.5593406771
4542	0.559332158
4543	0.5593217176
4544	0.559314932
4545	0.5593059725
4546	0.5592971251
4547	0.5592874718
4548	0.5592779629
4549	0.5592703542
4550	0.5592646894
4551	0.5592569173
4552	0.5592493963
4553	0.5592445074
4554	0.5592375029
4555	0.5592311674
4556	0.55921895
4557	0.5592132975
4558	0.5592063577
4559	0.5591997349
4560	0.5591902972
4561	0.5591815208
4562	0.5591745541
4563	0.5591651293
4564	0.5591575192
4565	0.559149044
4566	0.5591405766
4567	0.5591328826
4568	0.5591251464
4569	0.5591194153
4570	0.5591129361
4571	0.5591057363
4572	0.5590969425
4573	0.5590904562
4574	0.5590825187
4575	0.5590743366
4576	0.5590674219
4577	0.5590595504
4578	0.5590520992
4579	0.5590449569
4580	0.5590382229
4581	0.5590280096
4582	0.559020798
4583	0.559015508
4584	0.5590085831
4585	0.5590020319
4586	0.5589941417
4587	0.5589878549
4588	0.558978877
4589	0.5589709496
4590	0.5589633815
4591	0.558955594
4592	0.5589469766
4593	0.5589392887
4594	0.5589335444
4595	0.5589262714
4596	0.5589171706
4597	0.5589094736
4598	0.5589018701
4599	0.5588941874
4600	0.5588818411
4601	0.5588764017
4602	0.5588691928
4603	0.5588611386
4604	0.5588551846
4605	0.5588480156
4606	0.5588425762
4607	0.558835159
4608	0.5588261597
4609	0.5588193373
4610	0.5588115664
4611	0.5588020216
4612	0.5587943032
4613	0.5587823456
4614	0.5587735106
4615	0.5587632586
4616	0.5587541731
4617	0.558748177
4618	0.5587394325
4619	0.5587293477
4620	0.5587209728
4621	0.558711504
4622	0.5587025219
4623	0.5586931877
4624	0.5586841415
4625	0.558673923
4626	0.5586652198
4627	0.558658388
4628	0.5586494274
4629	0.5586408892
4630	0.5586334138
4631	0.5586251957
4632	0.5586184334
4633	0.5586122941
4634	0.5586043046
4635	0.5585976554
4636	0.5585882147
4637	0.5585795519
4638	0.5585713903
4639	0.5585624056
4640	0.5585552905
4641	0.5585485903
4642	0.5585392292
4643	0.5585326908
4644	0.5585209665
4645	0.5585132565
4646	0.5585063484
4647	0.5584973524
4648	0.5584875414
4649	0.5584801338
4650	0.5584703366
4651	0.5584618689
4652	0.5584518539
4653	0.5584466709
4654	0.5584346246
4655	0.5584284488
4656	0.5584214708
4657	0.5584114776
4658	0.5584027923
4659	0.5583950455
4660	0.5583873675
4661	0.5583760537
4662	0.5583677721
4663	0.5583609573
4664	0.5583529275
4665	0.5583443438
4666	0.5583360767
4667	0.5583284032
4668	0.5583200992
4669	0.5583127093
4670	0.5583063499
4671	0.558298585
4672	0.5582911438
4673	0.5582834925
4674	0.5582728258
4675	0.558264012
4676	0.5582552911
4677	0.5582483324
4678	0.5582385208
4679	0.5582275303
4680	0.5582208724
4681	0.5582127155
4682	0.558205677
4683	0.5582002022
4684	0.558193095
4685	0.5581839546
4686	0.5581741258
4687	0.5581638158
4688	0.5581569657
4689	0.5581483325
4690	0.5581368211
4691	0.5581316353
4692	0.5581205808
4693	0.5581124073
4694	0.5581044171
4695	0.5580971752
4696	0.5580899973
4697	0.5580782266
4698	0.5580699575
4699	0.5580653223
4700	0.5580582507
4701	0.5580533163
4702	0.5580460657
4703	0.5580402278
4704	0.5580354332
4705	0.5580279752
4706	0.5580221369
4707	0.5580135431
4708	0.5580062204
4709	0.5580009157
4710	0.5579935591
4711	0.557987396
4712	0.5579771734
4713	0.5579698199
4714	0.5579612661
4715	0.5579533168
4716	0.5579468161
4717	0.5579398858
4718	0.5579301417
4719	0.5579207443
4720	0.557915615
4721	0.5579052774
4722	0.5578945883
4723	0.5578885706
4724	0.5578819842
4725	0.5578713562
4726	0.557865677
4727	0.5578561008
4728	0.5578475213
4729	0.5578400612
4730	0.5578335399
4731	0.5578256915
4732	0.5578191631
4733	0.5578124794
4734	0.5578032542
4735	0.5577965928
4736	0.5577888828
4737	0.5577801969
4738	0.5577732599
4739	0.5577680264
4740	0.5577618508
4741	0.5577530748
4742	0.5577454721
4743	0.5577353591
4744	0.5577278515
4745	0.5577199762
4746	0.5577120603
4747	0.5577042678
4748	0.5576962808
4749	0.5576890878
4750	0.557681857
4751	0.5576763168
4752	0.5576686861
4753	0.5576613785
4754	0.5576533516
4755	0.5576451931
4756	0.5576397409
4757	0.5576315921
4758	0.5576213442
4759	0.5576136569
4760	0.5576051168
4761	0.5575987436
4762	0.557590895
4763	0.5575848366
4764	0.5575778704
4765	0.5575698416
4766	0.5575637165
4767	0.5575549929
4768	0.5575480413
4769	0.5575389898
4770	0.5575308226
4771	0.557522395
4772	0.5575148344
4773	0.5575042077
4774	0.5574965914
4775	0.5574899433
4776	0.5574836129
4777	0.5574753708
4778	0.5574671582
4779	0.5574601791
4780	0.5574518463
4781	0.557443152
4782	0.5574354299
4783	0.5574273306
4784	0.5574186742
4785	0.5574108664
4786	0.5574029971
4787	0.5573959212
4788	0.5573885373
4789	0.5573805285
4790	0.5573739425
4791	0.5573668774
4792	0.5573588309
4793	0.5573530504
4794	0.557346816
4795	0.5573382607
4796	0.5573290316
4797	0.5573210152
4798	0.5573143657
4799	0.5573058954
4800	0.5573007413
4801	0.5572927734
4802	0.5572839818
4803	0.5572750763
4804	0.5572657322
4805	0.5572587933
4806	0.5572511893
4807	0.5572442681
4808	0.5572364137
4809	0.5572294836
4810	0.5572236599
4811	0.5572155749
4812	0.5572083789
4813	0.5572022384
4814	0.5571954154
4815	0.5571874119
4816	0.5571812871
4817	0.5571727229
4818	0.5571649626
4819	0.5571571445
4820	0.5571487729
4821	0.5571421909
4822	0.5571341824
4823	0.557126645
4824	0.5571203163
4825	0.5571120789
4826	0.5571069193
4827	0.5570984107
4828	0.5570909744
4829	0.5570806736
4830	0.5570763858
4831	0.5570679818
4832	0.5570587321
4833	0.5570532455
4834	0.5570453506
4835	0.5570363394
4836	0.557027852
4837	0.5570158872
4838	0.5570093716
4839	0.5570028319
4840	0.5569942598
4841	0.5569852331
4842	0.5569761832
4843	0.5569683458
4844	0.5569608079
4845	0.5569516142
4846	0.556943963
4847	0.55693516
4848	0.556928471
4849	0.5569172319
4850	0.5569106775
4851	0.5569042446
4852	0.5568966227
4853	0.5568854532
4854	0.5568793067
4855	0.55687143
4856	0.556864006
4857	0.5568597689
4858	0.556851965
4859	0.5568441319
4860	0.5568349509
4861	0.5568248895
4862	0.5568170887
4863	0.5568085829
4864	0.5567984777
4865	0.5567900045
4866	0.5567797624
4867	0.5567734862
4868	0.5567649486
4869	0.5567580768
4870	0.5567469031
4871	0.5567395253
4872	0.5567316926
4873	0.5567230166
4874	0.5567156648
4875	0.5567084834
4876	0.5567027102
4877	0.5566959337
4878	0.5566860161
4879	0.5566772934
4880	0.5566708493
4881	0.5566620025
4882	0.5566549437
4883	0.5566479976
4884	0.5566415865
4885	0.5566308054
4886	0.5566212798
4887	0.5566119749
4888	0.5566063707
4889	0.5565991363
4890	0.5565916228
4891	0.5565831254
4892	0.5565761617
4893	0.5565677719
4894	0.5565594662
4895	0.5565528965
4896	0.5565464683
4897	0.5565391254
4898	0.5565322096
4899	0.5565267435
4900	0.556520291
4901	0.5565125374
4902	0.5565032761
4903	0.5564954126
4904	0.5564855831
4905	0.5564760525
4906	0.5564674533
4907	0.5564607281
4908	0.5564520246
4909	0.5564449872
4910	0.5564370853
4911	0.5564273056
4912	0.5564173774
4913	0.5564064357
4914	0.5563983083
4915	0.5563898914
4916	0.5563810556
4917	0.5563724823
4918	0.556358955
4919	0.5563492165
4920	0.5563402657
4921	0.5563347149
4922	0.5563270947
4923	0.556318622
4924	0.5563118677
4925	0.5563027935
4926	0.5562944901
4927	0.5562885408
4928	0.5562817249
4929	0.5562726859
4930	0.5562643173
4931	0.556256619
4932	0.5562499587
4933	0.5562417006
4934	0.556231781
4935	0.556225949
4936	0.556217955
4937	0.5562106972
4938	0.5562017871
4939	0.5561928655
4940	0.5561881059
4941	0.556179986
4942	0.5561728323
4943	0.5561655754
4944	0.5561597011
4945	0.5561534838
4946	0.5561475222
4947	0.5561397808
4948	0.5561304324
4949	0.5561242846
4950	0.5561139996
4951	0.5561080597
4952	0.5561023607
4953	0.5560949137
4954	0.5560883877
4955	0.5560804603
4956	0.5560728391
4957	0.5560659815
4958	0.55605951
4959	0.5560500772
4960	0.556041221
4961	0.5560323139
4962	0.5560255072
4963	0.5560195222
4964	0.5560131141
4965	0.5560075608
4966	0.5560000318
4967	0.5559908304
4968	0.5559826989
4969	0.5559750336
4970	0.5559663019
4971	0.5559576228
4972	0.5559513098
4973	0.5559436793
4974	0.5559359353
4975	0.5559307375
4976	0.5559232119
4977	0.5559138472
4978	0.5559082919
4979	0.5559017015
4980	0.555894512
4981	0.5558878457
4982	0.5558803767
4983	0.5558736094
4984	0.5558683088
4985	0.5558581031
4986	0.5558497863
4987	0.5558418415
4988	0.5558335497
4989	0.5558250561
4990	0.555816953
4991	0.555808619
4992	0.5558023557
4993	0.5557953234
4994	0.5557877377
4995	0.555778933
4996	0.5557706587
4997	0.5557632505
4998	0.5557548062
4999	0.5557472502
5000	0.5557396781
5001	0.5557282761
5002	0.5557218429
5003	0.5557151626
5004	0.5557071133
5005	0.5557018378
5006	0.5556955298
5007	0.5556886872
5008	0.5556770224
5009	0.5556694066
5010	0.5556616145
5011	0.5556555382
5012	0.5556467514
5013	0.5556391421
5014	0.5556321004
5015	0.5556254671
5016	0.5556172039
5017	0.5556088614
5018	0.5556016476
5019	0.5555940394
5020	0.5555872881
5021	0.555578834
5022	0.5555700129
5023	0.5555623092
5024	0.5555559034
5025	0.5555485186
5026	0.5555413067
5027	0.5555330988
5028	0.5555250099
5029	0.5555173445
5030	0.5555089527
5031	0.5555014724
5032	0.5554947709
5033	0.5554866669
5034	0.5554797382
5035	0.5554721662
5036	0.5554640597
5037	0.5554578434
5038	0.5554513574
5039	0.555444031
5040	0.5554383019
5041	0.5554297693
5042	0.5554234204
5043	0.5554161232
5044	0.5554079406
5045	0.5553996753
5046	0.5553881215
5047	0.5553795076
5048	0.5553724968
5049	0.5553656319
5050	0.5553583875
5051	0.5553480039
5052	0.5553412594
5053	0.555333453
5054	0.555323965
5055	0.5553158067
5056	0.5553093576
5057	0.5553004737
5058	0.5552902309
5059	0.555283035
5060	0.5552743945
5061	0.555266051
5062	0.5552606992
5063	0.5552529495
5064	0.5552456111
5065	0.5552386727
5066	0.5552321155
5067	0.5552219633
5068	0.5552151429
5069	0.5552073923
5070	0.5552007906
5071	0.5551911094
5072	0.5551840273
5073	0.5551769991
5074	0.5551712263
5075	0.5551647084
5076	0.5551566704
5077	0.5551484346
5078	0.5551416561
5079	0.5551352303
5080	0.5551274449
5081	0.5551197343
5082	0.5551147286
5083	0.555110178
5084	0.5551040333
5085	0.5550964833
5086	0.555087496
5087	0.5550811928
5088	0.5550744981
5089	0.5550673811
5090	0.5550612802
5091	0.555052957
5092	0.5550455013
5093	0.5550389561
5094	0.555030967
5095	0.5550236748
5096	0.5550142868
5097	0.5550086712
5098	0.5549977884
5099	0.5549920265
5100	0.5549843991
5101	0.5549764763
5102	0.5549698714
5103	0.5549603574
5104	0.5549546901
5105	0.5549471977
5106	0.5549419126
5107	0.5549374039
5108	0.5549301405
5109	0.5549203359
5110	0.5549132814
5111	0.5549037826
5112	0.5548978662
5113	0.5548862788
5114	0.5548785958
5115	0.5548711554
5116	0.5548635185
5117	0.5548561063
5118	0.554849507
5119	0.5548430584
5120	0.5548349105
5121	0.5548265753
5122	0.5548205811
5123	0.5548132934
5124	0.5548035795
5125	0.5547968038
5126	0.5547895394
5127	0.5547817172
5128	0.55477217
5129	0.5547649676
5130	0.554757784
5131	0.554749353
5132	0.5547436074
5133	0.5547368255
5134	0.5547305777
5135	0.5547198829
5136	0.5547117389
5137	0.5547040674
5138	0.5546953263
5139	0.5546888408
5140	0.5546811768
5141	0.554673542
5142	0.5546675737
5143	0.5546606662
5144	0.5546531462
5145	0.5546439714
5146	0.5546344941
5147	0.5546267896
5148	0.5546225699
5149	0.5546151767
5150	0.5546077305
5151	0.5546007854
5152	0.5545963931
5153	0.554588688
5154	0.5545803148
5155	0.5545755965
5156	0.5545667683
5157	0.5545594922
5158	0.5545511873
5159	0.554544303
5160	0.5545387644
5161	0.5545318873
5162	0.5545235446
5163	0.5545172226
5164	0.5545116188
5165	0.5545030225
5166	0.5544966677
5167	0.5544898885
5168	0.5544817578
5169	0.5544757311
5170	0.5544671899
5171	0.5544622663
5172	0.5544546037
5173	0.5544466589
5174	0.554439958
5175	0.5544325175
5176	0.5544267351
5177	0.5544202993
5178	0.5544128796
5179	0.5544049647
5180	0.5543945131
5181	0.5543859901
5182	0.5543793058
5183	0.554369871
5184	0.5543620444
5185	0.5543526834
5186	0.5543444848
5187	0.5543373527
5188	0.5543318318
5189	0.5543247248
5190	0.5543201362
5191	0.5543137043
5192	0.5543045823
5193	0.5542975873
5194	0.5542905836
5195	0.5542794132
5196	0.5542714509
5197	0.5542640431
5198	0.5542576844
5199	0.5542503276
5200	0.5542429292
5201	0.5542355951
5202	0.5542274634
5203	0.5542202748
5204	0.5542128957
5205	0.5542034492
5206	0.5541947912
5207	0.5541879687
5208	0.5541828407
5209	0.5541752941
5210	0.5541691608
5211	0.5541629029
5212	0.5541575681
5213	0.5541440123
5214	0.5541362259
5215	0.5541276607
5216	0.5541205378
5217	0.5541123293
5218	0.5541043679
5219	0.5540977788
5220	0.5540922304
5221	0.5540851061
5222	0.5540771276
5223	0.5540677525
5224	0.5540610675
5225	0.5540522395
5226	0.5540467539
5227	0.5540379572
5228	0.5540262108
5229	0.5540170612
5230	0.5540069157
5231	0.5539987934
5232	0.5539922686
5233	0.5539854895
5234	0.5539794527
5235	0.5539706779
5236	0.5539630005
5237	0.5539554361
5238	0.553947084
5239	0.5539394929
5240	0.5539309587
5241	0.5539223607
5242	0.5539153225
5243	0.5539072552
5244	0.5539007398
5245	0.5538916735
5246	0.5538789674
5247	0.5538746153
5248	0.5538694802
5249	0.5538595271
5250	0.553853005
5251	0.5538457772
5252	0.5538356294
5253	0.5538280987
5254	0.5538151205
5255	0.5538081504
5256	0.5538002082
5257	0.5537921152
5258	0.553784346
5259	0.5537730875
5260	0.5537672727
5261	0.5537591761
5262	0.5537499959
5263	0.5537419733
5264	0.5537344706
5265	0.5537240536
5266	0.5537168592
5267	0.5537091766
5268	0.5537020355
5269	0.5536969072
5270	0.5536910824
5271	0.5536842326
5272	0.5536725352
5273	0.5536639418
5274	0.553654792
5275	0.5536473862
5276	0.5536399665
5277	0.5536306586
5278	0.5536215554
5279	0.5536134885
5280	0.5536042777
5281	0.5535952899
5282	0.5535874938
5283	0.553580129
5284	0.5535748268
5285	0.5535680235
5286	0.55356102
5287	0.5535538107
5288	0.5535470946
5289	0.5535383291
5290	0.5535304117
5291	0.5535203577
5292	0.553512832
5293	0.5535057233
5294	0.553497771
5295	0.5534899754
5296	0.5534816059
5297	0.5534750343
5298	0.5534682322
5299	0.5534609044
5300	0.5534531212
5301	0.5534458049
5302	0.5534362659
5303	0.5534304656
5304	0.5534214295
5305	0.5534134652
5306	0.5534057314
5307	0.5533981013
5308	0.5533901037
5309	0.5533860092
5310	0.5533758148
5311	0.553365238
5312	0.5533586523
5313	0.5533510906
5314	0.5533433711
5315	0.5533323672
5316	0.5533218236
5317	0.5533150569
5318	0.5533091321
5319	0.5533010481
5320	0.5532952949
5321	0.5532862195
5322	0.5532789304
5323	0.553273203
5324	0.5532651905
5325	0.5532572171
5326	0.553251046
5327	0.5532440799
5328	0.553237034
5329	0.5532334623
5330	0.5532274011
5331	0.5532206855
5332	0.553212032
5333	0.5532041172
5334	0.5531957027
5335	0.553190836
5336	0.5531824655
5337	0.5531738837
5338	0.5531654703
5339	0.5531599655
5340	0.5531534175
5341	0.5531435445
5342	0.5531370004
5343	0.5531235826
5344	0.5531170971
5345	0.5531097698
5346	0.5531034177
5347	0.5530971731
5348	0.5530880444
5349	0.5530815508
5350	0.5530744296
5351	0.5530660931
5352	0.5530565215
5353	0.5530497143
5354	0.5530411802
5355	0.5530336944
5356	0.5530257005
5357	0.5530202385
5358	0.5530130992
5359	0.5530057686
5360	0.5529979948
5361	0.5529919416
5362	0.5529843119
5363	0.5529764432
5364	0.5529677839
5365	0.5529623471
5366	0.5529548884
5367	0.55294575
5368	0.5529372282
5369	0.5529308402
5370	0.5529226693
5371	0.5529157305
5372	0.5529083066
5373	0.5529044183
5374	0.5528966501
5375	0.5528892158
5376	0.5528817429
5377	0.552875507
5378	0.5528661959
5379	0.5528594786
5380	0.5528527703
5381	0.5528456948
5382	0.5528392195
5383	0.5528330142
5384	0.5528244164
5385	0.5528174367
5386	0.552809521
5387	0.5528027396
5388	0.552796265
5389	0.5527919957
5390	0.5527815465
5391	0.5527758104
5392	0.5527667278
5393	0.5527601204
5394	0.5527516308
5395	0.5527423779
5396	0.5527341373
5397	0.5527274895
5398	0.5527207704
5399	0.552714763
5400	0.5527072506
5401	0.5527001891
5402	0.5526929631
5403	0.55268502
5404	0.5526761013
5405	0.5526686199
5406	0.5526618816
5407	0.552654
5408	0.5526476679
5409	0.5526416422
5410	0.552635235
5411	0.552628199
5412	0.5526228418
5413	0.5526184977
5414	0.5526107664
5415	0.5526046417
5416	0.5525972458
5417	0.5525906647
5418	0.552583368
5419	0.5525752075
5420	0.5525678258
5421	0.5525575526
5422	0.5525508277
5423	0.5525410608
5424	0.552536336
5425	0.5525278576
5426	0.5525202439
5427	0.5525152488
5428	0.5525045122
5429	0.5524990973
5430	0.5524919258
5431	0.5524851337
5432	0.5524758867
5433	0.5524667369
5434	0.5524579777
5435	0.5524509042
5436	0.5524411113
5437	0.5524354814
5438	0.5524279501
5439	0.5524201331
5440	0.5524139151
5441	0.5524068585
5442	0.5524008133
5443	0.5523929882
5444	0.5523869749
5445	0.5523808439
5446	0.5523727172
5447	0.5523665674
5448	0.5523592922
5449	0.5523541528
5450	0.5523445107
5451	0.5523378242
5452	0.5523321333
5453	0.552325049
5454	0.5523155732
5455	0.5523067897
5456	0.5522989456
5457	0.5522913075
5458	0.552284707
5459	0.5522775456
5460	0.5522698642
5461	0.5522612706
5462	0.5522544216
5463	0.5522472748
5464	0.5522412209
5465	0.5522346389
5466	0.5522261283
5467	0.5522171496
5468	0.5522103361
5469	0.5522030795
5470	0.5521967599
5471	0.5521897556
5472	0.5521826872
5473	0.5521740646
5474	0.5521650168
5475	0.5521567957
5476	0.5521478748
5477	0.5521372706
5478	0.5521304626
5479	0.5521219673
5480	0.5521147037
5481	0.5521059732
5482	0.5520972831
5483	0.5520911387
5484	0.5520840956
5485	0.5520766664
5486	0.55206911
5487	0.5520620206
5488	0.5520518862
5489	0.5520458153
5490	0.5520388857
5491	0.5520314986
5492	0.552025874
5493	0.5520161574
5494	0.5520088589
5495	0.5520006768
5496	0.5519936898
5497	0.5519868544
5498	0.5519793656
5499	0.5519718372
5500	0.5519652932
5501	0.5519570773
5502	0.5519492895
5503	0.5519414678
5504	0.5519350053
5505	0.5519263371
5506	0.5519192653
5507	0.5519112014
5508	0.5519027238
5509	0.551895137
5510	0.5518870413
5511	0.5518787003
5512	0.5518695578
5513	0.5518635828
5514	0.5518579186
5515	0.5518488932
5516	0.5518445126
5517	0.5518370887
5518	0.5518296292
5519	0.5518227454
5520	0.5518167556
5521	0.5518085222
5522	0.551799676
5523	0.5517861818
5524	0.5517798324
5525	0.5517717624
5526	0.5517661349
5527	0.5517558502
5528	0.5517492086
5529	0.5517422976
5530	0.551737637
5531	0.5517327373
5532	0.5517232042
5533	0.5517144824
5534	0.5517073224
5535	0.551699658
5536	0.5516920644
5537	0.5516846697
5538	0.5516775429
5539	0.5516708274
5540	0.5516632536
5541	0.5516565065
5542	0.5516487952
5543	0.5516410373
5544	0.5516333729
5545	0.5516272781
5546	0.5516191813
5547	0.5516104579
5548	0.5516022865
5549	0.551594777
5550	0.5515878903
5551	0.5515805657
5552	0.5515736985
5553	0.5515650986
5554	0.5515593317
5555	0.551549218
5556	0.55154256
5557	0.5515337845
5558	0.5515235628
5559	0.5515170688
5560	0.5515099569
5561	0.5515044838
5562	0.5514983439
5563	0.5514919398
5564	0.5514848421
5565	0.5514773174
5566	0.5514696852
5567	0.5514626588
5568	0.5514549324
5569	0.5514488228
5570	0.5514418398
5571	0.5514353741
5572	0.5514262846
5573	0.5514193074
5574	0.5514105051
5575	0.5514031925
5576	0.5513950961
5577	0.551387939
5578	0.5513798399
5579	0.551370835
5580	0.5513634968
5581	0.5513559256
5582	0.55134791
5583	0.5513411443
5584	0.5513328437
5585	0.5513251186
5586	0.5513164396
5587	0.5513087158
5588	0.5512999273
5589	0.5512958981
5590	0.5512879874
5591	0.5512815179
5592	0.5512748874
5593	0.5512693269
5594	0.5512615188
5595	0.5512542357
5596	0.5512466359
5597	0.5512397058
5598	0.5512346009
5599	0.5512277684
5600	0.5512181005
5601	0.5512088206
5602	0.5512009724
5603	0.5511939202
5604	0.5511863886
5605	0.5511786487
5606	0.5511708708
5607	0.5511622332
5608	0.551155047
5609	0.5511487432
5610	0.5511437969
5611	0.5511385804
5612	0.5511321717
5613	0.5511254439
5614	0.5511175973
5615	0.5511098228
5616	0.5511015215
5617	0.5510928086
5618	0.5510854977
5619	0.5510766461
5620	0.5510689284
5621	0.5510622865
5622	0.5510529419
5623	0.5510461381
5624	0.5510389445
5625	0.5510330375
5626	0.5510270169
5627	0.551020057
5628	0.5510111985
5629	0.5510049905
5630	0.5509988539
5631	0.5509901402
5632	0.550982197
5633	0.55097606
5634	0.5509684605
5635	0.5509605783
5636	0.5509535475
5637	0.5509460876
5638	0.5509372304
5639	0.5509305048
5640	0.5509230422
5641	0.5509145938
5642	0.5509077345
5643	0.5509019513
5644	0.5508960052
5645	0.5508892237
5646	0.5508806131
5647	0.5508733929
5648	0.5508672397
5649	0.5508592114
5650	0.5508522649
5651	0.5508448119
5652	0.5508361321
5653	0.5508282599
5654	0.5508223555
5655	0.550813575
5656	0.550806939
5657	0.5507993109
5658	0.5507912929
5659	0.5507813659
5660	0.5507743325
5661	0.5507679886
5662	0.5507607205
5663	0.5507537826
5664	0.5507441162
5665	0.5507375336
5666	0.5507321433
5667	0.5507233673
5668	0.5507125121
5669	0.5507059957
5670	0.5506981968
5671	0.5506945671
5672	0.5506886272
5673	0.5506817522
5674	0.5506735353
5675	0.5506676478
5676	0.5506622401
5677	0.5506554183
5678	0.5506476645
5679	0.5506407182
5680	0.5506342421
5681	0.5506278494
5682	0.550621463
5683	0.5506120816
5684	0.550605492
5685	0.5505953098
5686	0.5505877102
5687	0.5505799616
5688	0.550572391
5689	0.5505641361
5690	0.5505596188
5691	0.5505527796
5692	0.550545865
5693	0.5505323119
5694	0.5505250473
5695	0.5505187904
5696	0.5505090179
5697	0.5505009117
5698	0.5504925337
5699	0.5504834443
5700	0.5504769903
5701	0.550469432
5702	0.5504621977
5703	0.550456609
5704	0.5504490574
5705	0.550441574
5706	0.5504360504
5707	0.550432455
5708	0.5504253771
5709	0.5504185061
5710	0.5504110093
5711	0.550402682
5712	0.5503937993
5713	0.5503850345
5714	0.5503803913
5715	0.5503735935
5716	0.550366367
5717	0.5503618213
5718	0.5503525311
5719	0.5503458778
5720	0.5503365281
5721	0.5503313036
5722	0.5503237401
5723	0.5503159786
5724	0.5503088409
5725	0.5503017947
5726	0.5502969585
5727	0.5502882159
5728	0.5502828809
5729	0.550269778
5730	0.5502625846
5731	0.550254242
5732	0.5502479293
5733	0.5502392512
5734	0.5502282382
5735	0.5502220082
5736	0.5502128988
5737	0.5502062916
5738	0.5501983576
5739	0.5501921267
5740	0.5501854184
5741	0.5501788841
5742	0.5501718419
5743	0.5501668113
5744	0.5501608383
5745	0.5501528411
5746	0.5501455861
5747	0.5501373026
5748	0.5501300764
5749	0.5501213666
5750	0.5501136071
5751	0.5501064363
5752	0.5500978314
5753	0.5500909914
